LOC_ID                          CLUSTER             P_VALUE             GBL_PVALUE          CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
1239                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12134e+06         1.00827e+07         F 
1242                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12134e+06         1.00827e+07         F 
1243                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12134e+06         1.00827e+07         F 
1246                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12134e+06         1.00827e+07         F 
1247                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12134e+06         1.00827e+07         F 
1251                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12134e+06         1.00827e+07         F 
1252                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12134e+06         1.00827e+07         F 
1253                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12134e+06         1.00827e+07         F 
1254                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12134e+06         1.00827e+07         F 
451                             1                   0.0540              0.044               34                  14.77               2.30                1                   0.095               10.56               3.11106e+06         1.00851e+07         F 
1912                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12304e+06         1.00848e+07         F 
1881                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12337e+06         1.00898e+07         F 
1908                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12263e+06         1.0084e+07          F 
1901                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12322e+06         1.00846e+07         F 
904                             1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12227e+06         1.00922e+07         F 
934                             1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12011e+06         1.00939e+07         F 
1910                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12369e+06         1.00856e+07         F 
3033                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.11455e+06         1.00943e+07         F 
930                             1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12045e+06         1.0094e+07          F 
3203                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.11582e+06         1.00806e+07         F 
1888                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12396e+06         1.00897e+07         F 
2138                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.1102e+06          1.00855e+07         F 
3206                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.11435e+06         1.00809e+07         F 
1248                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12141e+06         1.00818e+07         F 
1951                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12407e+06         1.00856e+07         F 
905                             1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12056e+06         1.00941e+07         F 
239                             1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.11299e+06         1.00815e+07         F 
1883                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12419e+06         1.00896e+07         F 
1877                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12454e+06         1.00872e+07         F 
1885                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12454e+06         1.00872e+07         F 
1889                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12454e+06         1.00872e+07         F 
1894                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12454e+06         1.00872e+07         F 
1896                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12454e+06         1.00872e+07         F 
1898                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12454e+06         1.00872e+07         F 
1900                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12454e+06         1.00872e+07         F 
3435                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.11476e+06         1.00948e+07         F 
1890                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12419e+06         1.00901e+07         F 
224                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.11404e+06         1.00808e+07         F 
253                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.11404e+06         1.00808e+07         F 
32                              1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12463e+06         1.00867e+07         F 
1886                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12428e+06         1.00901e+07         F 
