LOC_ID                          CLUSTER             P_VALUE             GBL_PVALUE          CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
3104                            2                   0.536               0.53                22                  8.85                2.48                0                   0.19                0                   3.12282e+06         1.00685e+07         F 
3106                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11835e+06         1.00698e+07         F 
3111                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11835e+06         1.00698e+07         F 
1658                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.12391e+06         1.00655e+07         F 
1807                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11676e+06         1.0069e+07          F 
1657                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.12385e+06         1.00666e+07         F 
1094                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11579e+06         1.00679e+07         F 
2498                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11912e+06         1.00613e+07         F 
1849                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.1176e+06          1.00697e+07         F 
2510                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11831e+06         1.00614e+07         F 
2512                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11831e+06         1.00614e+07         F 
2281                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11884e+06         1.00613e+07         F 
2327                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11884e+06         1.00613e+07         F 
2392                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11884e+06         1.00613e+07         F 
2451                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11884e+06         1.00613e+07         F 
2495                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11884e+06         1.00613e+07         F 
2241                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.12405e+06         1.00658e+07         F 
2426                            2                   0.536               0.53                22                  8.85                2.48                1                   0.19                5.20                3.11977e+06         1.00612e+07         F 
3119                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11876e+06         1.00702e+07         F 
3159                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11803e+06         1.007e+07           F 
3105                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.1179e+06          1.00699e+07         F 
1802                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11712e+06         1.00695e+07         F 
1863                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11712e+06         1.00695e+07         F 
2374                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.12022e+06         1.00612e+07         F 
2386                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11909e+06         1.00611e+07         F 
2420                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11909e+06         1.00611e+07         F 
2442                            2                   0.536               0.53                22                  8.85                2.48                0                   0.19                0                   3.11968e+06         1.00611e+07         F 
2254                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.12416e+06         1.00653e+07         F 
2385                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11988e+06         1.00611e+07         F 
3147                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11804e+06         1.00701e+07         F 
2276                            2                   0.536               0.53                22                  8.85                2.48                0                   0.19                0                   3.1195e+06          1.0061e+07          F 
316                             2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11548e+06         1.00634e+07         F 
1827                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11743e+06         1.00699e+07         F 
1868                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11743e+06         1.00699e+07         F 
651                             2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.12373e+06         1.00635e+07         F 
685                             2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.12373e+06         1.00635e+07         F 
694                             2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.12373e+06         1.00635e+07         F 
3112                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11782e+06         1.007e+07           F 
653                             2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.12352e+06         1.00631e+07         F 
3148                            2                   0.536               0.53                22                  8.85                2.48                0                   0.19                0                   3.11833e+06         1.00703e+07         F 
1830                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11725e+06         1.00699e+07         F 
1815                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11709e+06         1.00698e+07         F 
988                             2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11525e+06         1.00678e+07         F 
2342                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.12012e+06         1.00609e+07         F 
2505                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.12012e+06         1.00609e+07         F 
2407                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11984e+06         1.00608e+07         F 
1636                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.1243e+06          1.00667e+07         F 
309                             2                   0.536               0.53                22                  8.85                2.48                0                   0.19                0                   3.1147e+06          1.00652e+07         F 
1828                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11728e+06         1.007e+07           F 
2232                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.12365e+06         1.00685e+07         F 
1874                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11704e+06         1.00699e+07         F 
3140                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11875e+06         1.00706e+07         F 
3120                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.12131e+06         1.00703e+07         F 
3150                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.12131e+06         1.00703e+07         F 
1803                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.1171e+06          1.007e+07           F 
1833                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.1171e+06          1.007e+07           F 
1844                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.1171e+06          1.007e+07           F 
1872                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.1171e+06          1.007e+07           F 
2284                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.12267e+06         1.00618e+07         F 
2349                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.12267e+06         1.00618e+07         F 
2383                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11962e+06         1.00607e+07         F 
3153                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11788e+06         1.00704e+07         F 
3165                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11788e+06         1.00704e+07         F 
3168                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11788e+06         1.00704e+07         F 
1155                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11634e+06         1.00695e+07         F 
3107                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11736e+06         1.00702e+07         F 
2403                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11933e+06         1.00607e+07         F 
1840                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11707e+06         1.00701e+07         F 
1869                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11707e+06         1.00701e+07         F 
1097                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11566e+06         1.0069e+07          F 
3160                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11741e+06         1.00703e+07         F 
3156                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11726e+06         1.00703e+07         F 
3143                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.12199e+06         1.00702e+07         F 
2393                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.1199e+06          1.00606e+07         F 
2350                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11874e+06         1.00606e+07         F 
2443                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11874e+06         1.00606e+07         F 
2457                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11874e+06         1.00606e+07         F 
2298                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11927e+06         1.00605e+07         F 
2315                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11927e+06         1.00605e+07         F 
2337                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11927e+06         1.00605e+07         F 
2452                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11927e+06         1.00605e+07         F 
2496                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11927e+06         1.00605e+07         F 
2406                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11954e+06         1.00605e+07         F 
1131                            2                   0.536               0.53                22                  8.85                2.48                0                   0.19                0                   3.11678e+06         1.00701e+07         F 
3108                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11715e+06         1.00703e+07         F 
3113                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11715e+06         1.00703e+07         F 
2444                            2                   0.536               0.53                22                  8.85                2.48                1                   0.19                5.20                3.12109e+06         1.00607e+07         F 
3118                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11722e+06         1.00703e+07         F 
3124                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11722e+06         1.00703e+07         F 
3145                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11722e+06         1.00703e+07         F 
3151                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11722e+06         1.00703e+07         F 
1632                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.1243e+06          1.00679e+07         F 
1650                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.1243e+06          1.00679e+07         F 
1651                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.1243e+06          1.00679e+07         F 
1210                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11632e+06         1.00698e+07         F 
1083                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.11594e+06         1.00696e+07         F 
2230                            2                   0.536               0.53                22                  8.85                2.48                0                   0                   0                   3.12477e+06         1.00667e+07         F 
3137                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11795e+06         1.00708e+07         F 
3152                            2                   0.536               0.53                22                  8.85                2.48                n/a                 n/a                 n/a                 3.11795e+06         1.00708e+07         F 
2245                            2                   0.536               0.53                22                  8.85                2.48                1                   0.19                5.20                3.12379e+06         1.00689e+07         F 
2005                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10521e+06         1.00534e+07         F 
2015                            3                   0.557               0.56                5                   0.51                9.80                1                   0.073               13.72               3.10543e+06         1.00536e+07         F 
2010                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10547e+06         1.00537e+07         F 
2022                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10594e+06         1.00547e+07         F 
2023                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10651e+06         1.00526e+07         F 
2014                            3                   0.557               0.56                5                   0.51                9.80                0                   0.073               0                   3.10648e+06         1.00526e+07         F 
2012                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10633e+06         1.00548e+07         F 
3429                            3                   0.557               0.56                5                   0.51                9.80                1                   0.073               13.72               3.1036e+06          1.00542e+07         F 
3424                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10565e+06         1.00552e+07         F 
2017                            3                   0.557               0.56                5                   0.51                9.80                n/a                 n/a                 n/a                 3.10703e+06         1.00527e+07         F 
2018                            3                   0.557               0.56                5                   0.51                9.80                n/a                 n/a                 n/a                 3.10703e+06         1.00527e+07         F 
2019                            3                   0.557               0.56                5                   0.51                9.80                n/a                 n/a                 n/a                 3.10703e+06         1.00527e+07         F 
2011                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10638e+06         1.0055e+07          F 
3421                            3                   0.557               0.56                5                   0.51                9.80                n/a                 n/a                 n/a                 3.10606e+06         1.00553e+07         F 
3422                            3                   0.557               0.56                5                   0.51                9.80                n/a                 n/a                 n/a                 3.10606e+06         1.00553e+07         F 
3419                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10618e+06         1.00553e+07         F 
469                             3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10601e+06         1.00556e+07         F 
2006                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10721e+06         1.00547e+07         F 
2020                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10773e+06         1.0054e+07          F 
2003                            3                   0.557               0.56                5                   0.51                9.80                1                   0.073               13.72               3.1041e+06          1.0051e+07          F 
2007                            3                   0.557               0.56                5                   0.51                9.80                0                   0                   0                   3.10775e+06         1.00543e+07         F 
3048                            3                   0.557               0.56                5                   0.51                9.80                n/a                 n/a                 n/a                 3.10791e+06         1.00537e+07         F 
3053                            3                   0.557               0.56                5                   0.51                9.80                n/a                 n/a                 n/a                 3.10791e+06         1.00537e+07         F 
1369                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14511e+06         1.01057e+07         F 
1370                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14303e+06         1.01096e+07         F 
1364                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.1416e+06          1.01119e+07         F 
1308                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14126e+06         1.01123e+07         F 
1309                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14126e+06         1.01123e+07         F 
1363                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14232e+06         1.01129e+07         F 
1366                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14232e+06         1.01129e+07         F 
1294                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13938e+06         1.01119e+07         F 
3171                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.15276e+06         1.01019e+07         F 
1291                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14032e+06         1.01131e+07         F 
1367                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14307e+06         1.01143e+07         F 
1300                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14279e+06         1.01146e+07         F 
1305                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14279e+06         1.01146e+07         F 
3172                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.15372e+06         1.01089e+07         F 
1368                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14325e+06         1.01148e+07         F 
1284                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13715e+06         1.01108e+07         F 
3170                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.15414e+06         1.01086e+07         F 
1365                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.1433e+06          1.0115e+07          F 
1295                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13658e+06         1.01099e+07         F 
1332                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14268e+06         1.0115e+07          F 
1298                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13721e+06         1.01112e+07         F 
1282                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14235e+06         1.01149e+07         F 
1285                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14235e+06         1.01149e+07         F 
1286                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14235e+06         1.01149e+07         F 
1344                            4                   0.662               0.65                11                  2.86                3.85                0                   0.087               0                   3.14309e+06         1.01152e+07         F 
1362                            4                   0.662               0.65                11                  2.86                3.85                0                   0.087               0                   3.14415e+06         1.01154e+07         F 
3673                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13629e+06         1.011e+07           F 
1321                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14322e+06         1.01155e+07         F 
1355                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.14201e+06         1.01152e+07         F 
1281                            4                   0.662               0.65                11                  2.86                3.85                0                   0.087               0                   3.13949e+06         1.0114e+07          F 
1322                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14215e+06         1.01157e+07         F 
1338                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14215e+06         1.01157e+07         F 
1341                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14215e+06         1.01157e+07         F 
1343                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.14215e+06         1.01157e+07         F 
3664                            4                   0.662               0.65                11                  2.86                3.85                1                   0.087               11.55               3.13486e+06         1.01039e+07         F 
1299                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13631e+06         1.01113e+07         F 
387                             4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13921e+06         1.00967e+07         F 
3644                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13454e+06         1.01033e+07         F 
385                             4                   0.662               0.65                11                  2.86                3.85                0                   0.087               0                   3.13501e+06         1.01017e+07         F 
3655                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.1349e+06          1.0102e+07          F 
3656                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.1349e+06          1.0102e+07          F 
3668                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.1349e+06          1.0102e+07          F 
1283                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13528e+06         1.01108e+07         F 
1302                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13528e+06         1.01108e+07         F 
1303                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13528e+06         1.01108e+07         F 
3639                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13394e+06         1.01055e+07         F 
1288                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13909e+06         1.01151e+07         F 
3641                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13469e+06         1.01015e+07         F 
1306                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13922e+06         1.01154e+07         F 
1296                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13537e+06         1.01117e+07         F 
1304                            4                   0.662               0.65                11                  2.86                3.85                n/a                 n/a                 n/a                 3.13537e+06         1.01117e+07         F 
2092                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13455e+06         1.01013e+07         F 
3652                            4                   0.662               0.65                11                  2.86                3.85                0                   0                   0                   3.13402e+06         1.01023e+07         F 
